Station,Date,Cell,Temp,pH,DO,TN,TP,Turbidity,EC,CODMn,NH3N
拖山,2024/8/8,11428430,32.96666667,7.6,6.913333333,0.693333333,0.071,47.86666667,400.9666667,2.876666667,0.025
拖山,2024/8/9,11688550,32.8,7.695,6.925,0.645,0.0695,86.65,396.5,2.94,0.025
拖山,2024/8/10,11802180,33.8,7.92,7.76,0.61,0.062,22.7,395.6,2.61,0.025
拖山,2024/8/11,17420230,34.4,8.12,8.85,0.57,0.049,12.8,393.9,3.01,0.025
拖山,2024/8/12,13446556.67,33.76666667,7.986666667,7.743333333,0.52,0.052,13.33333333,405.5666667,3.046666667,0.025
拖山,2024/8/13,12885355,32.275,8.0775,7.1225,0.4,0.05625,21.825,407.85,3.185,0.03925
拖山,2024/8/14,14472817.5,32.275,8.0725,7.895,0.4325,0.0595,22.375,408.925,3.1475,0.035
拖山,2024/8/15,15417158,31.82,8.018,8.09,0.438,0.0632,27.4,407.72,3.286,0.0346
拖山,2024/8/16,13839991.67,32.05,8.173333333,9.391666667,0.446666667,0.064833333,20.2,404.7,3.418333333,0.029666667
拖山,2024/8/17,11365206,32.04,8.266,9.23,0.4,0.0584,13,402.86,3.25,0.0306
拖山,2024/8/18,11215610,31.9,8.09,8.11,0.38,0.055,19.7,402.8,3.16,0.036
拖山,2024/8/19,11448411.67,31.61666667,7.933333333,7.511666667,0.386666667,0.058666667,91.85,403.1333333,3.153333333,0.031333333
拖山,2024/8/20,11312156,31.46,7.764,7.014,0.384,0.0672,31.52,403.96,3.106666667,0.0396
拖山,2024/8/21,11477126,31.26,7.816,7.416,0.428,0.08125,26.3,406.34,3.47,0.0496
拖山,2024/8/22,16544428,30.82,7.818,8.05,0.588,0.0794,23.26,399.46,3.596,0.0384
拖山,2024/8/23,15175077.5,31.3,8.0525,8.6025,0.505,0.0745,18.4,397.55,3.17,0.0285
拖山,2024/8/24,11633445,32.625,8.195,9.07,0.485,0.071,16.9,395.125,3.445,0.0305
拖山,2024/8/25,10008500,33,8.35,9.25,0.42,0.056,10.1,393.7,3.72,0.025
拖山,2024/8/26,11304653.33,32.31666667,8.1,7.656666667,0.458333333,0.082333333,22.56666667,394.7166667,3.263333333,0.026166667
拖山,2024/8/27,12119360,31.61666667,7.865,6.75,0.451666667,0.083166667,49.21666667,398.7,3.511666667,0.028
拖山,2024/8/28,12108908.33,30.46666667,7.748333333,6.95,0.453333333,0.0805,25.61666667,404.6,3.52,0.036666667
拖山,2024/8/29,14060428.33,30.93333333,8,8.536666667,0.468333333,0.078333333,19.58333333,403.6333333,3.83,0.0315
拖山,2024/8/30,14341578,31.38,8.2,8.872,0.474,0.0934,20.92,408.16,3.922,0.0274
拖山,2024/9/2,21041255,31.825,8,7.745,0.5425,0.10375,33.15,394.75,4.305,0.025
拖山,2024/9/3,31221118.33,30.26666667,8,6.808333333,0.601666667,0.135833333,47.96666667,393.4833333,5.23,0.025
拖山,2024/9/4,52923161.67,30.66666667,8.333333333,8.771666667,0.841666667,0.1635,36.18333333,383.2,6.228333333,0.025
拖山,2024/9/5,31607751.67,31,8.666666667,9.271666667,0.626666667,0.1485,36.21666667,381.4333333,5.383333333,0.025
拖山,2024/9/6,23256280,30.6,8,7.78,0.64,0.174,40.5,381.3,6.27,0.025
拖山,2024/9/8,14145440,30.8,8,7.93,0.54,0.124,26.4,381.6,4.87,0.025
拖山,2024/9/9,16777963.33,31.18333333,8.333333333,8.303333333,0.551666667,0.121333333,32.03333333,380.5666667,4.966666667,0.025
拖山,2024/9/10,16866583.33,30.3,8,7.148333333,0.535,0.125833333,26.98333333,379.25,4.695,0.025
拖山,2024/9/11,25591630,29.52,8,6.886,0.556,0.1636,60.18,370.44,5.458,0.025
拖山,2024/9/12,18719822,29.72,8,7.6,0.545,0.13,33.18,363.24,4.85,0.0244
拖山,2024/9/13,12758280.5,30.675,8,8.825,0.5525,0.1075,36.475,361.925,4.825,0.02
拖山,2024/9/14,5891672.2,31.1,8.2,9.32,0.488,0.0902,24.74,356.24,4,0.02
拖山,2024/9/15,6475079.333,30,8,7.75,0.513333333,0.115166667,39.36666667,348.35,4.8,0.02
拖山,2024/9/16,13066821.17,28.55,7.666666667,6.3,0.585,0.276166667,213.65,341.6333333,8.64,0.098333333
拖山,2024/9/17,9716713.667,27.9,7,6.45,0.468333333,0.175666667,96.45,333.6,11.75,0.093333333
拖山,2024/9/18,7836391.667,28.76666667,7.333333333,7.5,0.5,0.138333333,75.96666667,333.6333333,10.2,0.076666667
拖山,2024/9/19,5457748.5,28.15,7,6.9,0.465,0.104,117.25,337.8,9.5,0.05
拖山,2024/9/20,6105701.5,28.375,7,6.525,1.035,0.13725,69.075,327.725,10.075,0.02
拖山,2024/9/21,6169069.2,27.76,7,6.68,0.664,0.1326,75.9,337.56,10.16,0.036
拖山,2024/9/22,5357777,25.33333333,7,7.35,0.758333333,0.164166667,99.91666667,327.9166667,4.6,0.02
拖山,2024/9/23,3876688.833,24.35,7,7.866666667,0.898333333,0.136666667,62.7,335.15,3.95,0.02
拖山,2024/9/24,2774639.5,24.3,7.5,7.85,1.355,0.099166667,38.86666667,333.65,3.783333333,0.02
拖山,2024/9/25,2400737,24.85,8.166666667,8.433333333,1.191666667,0.0825,36.33333333,340.9,3.65,0.02
拖山,2024/9/26,2268489.5,24.525,8,7.55,1.205,0.07575,36.15,348.475,3.7,0.02
拖山,2024/9/27,1808677.667,24.76666667,8,7.233333333,1.773333333,0.085,30.06666667,333.2666667,3.633333333,0.02
拖山,2024/10/10,1242031.6,20.5,8.2,9.46,2.294,0.1052,18.18,294.04,3.66,0.02
拖山,2024/10/11,4544501.2,21,8.6,10.44,2.016,0.0858,19.78,314.08,4.72,0.02
拖山,2024/10/12,2796326.5,21.275,9,10.475,1.9,0.07125,20.45,323.325,5.1,0.02
拖山,2024/10/13,1796891.5,21.3,9,10.025,1.705,0.0605,19.15,324.15,4.275,0.02
拖山,2024/10/14,2028894.25,21.6,9,9.5,1.7425,0.07975,20.65,322.7,4.9,0.02
拖山,2024/10/21,1352457.25,20.725,8.5,9.6,1.8,0.105,22.35,321.95,4.175,0.02
拖山,2024/10/22,1569777,19.425,8,8.65,1.5875,0.07875,28.15,329.65,3.6,0.02
拖山,2024/10/23,3936836.4,18.38,8.2,9.26,1.812,0.0858,30.7,337.36,4.12,0.02
拖山,2024/10/24,1087868.2,18.5,8.2,9.56,1.618,0.0566,21.56,335.48,3.36,0.02
拖山,2024/10/25,4481089.667,18.6,8.666666667,10.06666667,2.03,0.085,28.5,333.9666667,5,0.02
拖山,2024/10/26,5202368,18.825,9,9.65,1.85,0.09825,35.175,331.825,5.225,0.02
拖山,2024/10/27,5966409.333,19,8,9.133333333,1.75,0.108666667,43.43333333,332.4666667,5,0.02
拖山,2024/10/28,1131933.75,18.55,8,9,1.4075,0.06925,31.425,335.9,3.6,0.02
拖山,2024/10/29,1085322.167,18.46666667,8.333333333,9.4,1.538333333,0.061333333,26.36666667,333.3666667,3.633333333,0.02
拖山,2024/10/30,3368803.833,18.31666667,9,10.38333333,1.648333333,0.0655,27.13333333,335.9333333,4.45,0.02
拖山,2024/10/31,2323487,18.42,8,9.24,1.814,0.0882,37,397.44,4.14,0.02
拖山,2024/11/1,4460641,18.1,8,8.9,1.96,0.138,117.5,329.5,5.1,0.02
拖山,2024/11/2,3582672,17.6,8,8.9,1.15,0.163,89.8,344.2,4.6,0.02
拖山,2024/11/4,1731639,18.7,8,9.333333333,1.49,0.067333333,38.26666667,372.8666667,4.1,0.02
拖山,2024/11/5,1588594,18.325,8,9.325,1.6025,0.043,33.275,413.55,4,0.02
拖山,2024/11/6,1243198.8,17.56,8.2,9.46,1.644,0.0538,28.54,404.6,3.7,0.02
拖山,2024/11/7,1168614.833,17.05,8.5,10.53333333,1.916666667,0.0505,19.51666667,455.3166667,3.65,0.02
拖山,2024/11/8,1324392,16.5,8,9.7,2.11,0.072,26,493.9,3.6,0.02
拖山,2024/11/12,1123819,18.15,9,12.7,1.635,0.0565,12.1,434.7,4.3,0.02
拖山,2024/11/13,934500,17.95,9,11.1,1.52,0.0465,15.8,433.85,3.95,0.02
拖山,2024/11/14,696967,18.1,9,10.05,1.975,0.0545,17.75,443.45,3.8,0.02
拖山,2024/11/15,1711982,18.7,9,11.45,1.525,0.051,13.3,435.4,4.6,0.02
拖山,2024/11/16,1131180.8,18.68,9,9.5,1.67,0.0476,21.12,441.82,3.88,0.02
拖山,2024/11/17,3437698.667,17.76666667,8,8.733333333,1.373333333,0.056066667,86.46666667,411.5666667,4.966666667,0.02
拖山,2024/11/18,2942725.667,15.43333333,8,9.266666667,1.393333333,0.064533333,68.7,422.1333333,4.5,0.02
拖山,2024/11/19,2094248.667,14.6,8,9.033333333,1.473333333,0.073,55.43333333,406.3666667,3.833333333,0.056666667
拖山,2024/11/20,1236240.5,13.95,8,9,1.4,0.0715,43.8,396.35,3.45,0.105
拖山,2024/11/21,674124,13.65,8,9.3,1.225,0.057,38.6,374.65,3.275,0.085
拖山,2024/11/22,498765,13.63333333,8,9.466666667,1.306666667,0.054666667,31.63333333,385.6666667,3.1,0.083333333
拖山,2024/11/23,1059045,13.76,8.2,10.28,1.792,0.0644,29.26,415.98,3.5,0.05
拖山,2024/11/24,461017,13.52,8.2,10.08,2.286,0.0712,24.68,440.84,3.44,0.054
拖山,2024/11/25,829548.5,13.25,8,9.85,1.99,0.069,42.3,428.45,3.65,0.04
拖山,2024/11/26,2338315.4,12.1,8,10.2,1.542,0.1174,81.78,409.54,4.5,0.026
拖山,2024/11/27,2175451,10.75,8,10.475,1.8175,0.1345,82.325,423.3,4.8,0.02
拖山,2024/11/28,2978069,9.633333333,8,10.76666667,1.94,0.156666667,107.5,414.7666667,5.233333333,0.02
拖山,2024/11/29,1369281.5,9,8,11,1.82,0.101,60.8,423.425,4.45,0.02
拖山,2024/11/30,449271,9.566666667,8,10.96666667,1.746666667,0.065666667,35.86666667,423.9333333,3.333333333,0.04
拖山,2024/12/1,82222,9.68,8,10.9,1.686,0.0478,27,422.42,2.96,0.07
拖山,2024/12/2,61879.5,10.7,8,11,1.81,0.0475,25.05,419.9,3.05,0.03
拖山,2024/12/3,640241,11.05,8,11.025,1.95,0.05675,24.675,418.925,3.425,0.0225
拖山,2024/12/4,5050904,10.575,8,10.7,1.9025,0.04925,23.625,421.025,3.175,0.0225
拖山,2024/12/5,7561156,10.575,8,10.225,2.075,0.0555,24.325,423.9,3.35,0.0725
拖山,2024/12/6,74976.33333,10.36666667,8,10.6,2.136666667,0.048333333,19.36666667,419.7666667,3,0.066666667
拖山,2024/12/7,538096,10.4,8,10.8,1.53,0.05,25.2,400,3.3,0.06
拖山,2024/12/8,1253147,9.3,8,10.8,1.38,0.089,48.2,396.7,3.7,0.04
拖山,2024/12/9,106744.5,8.75,8,11.6,1.875,0.0545,18,440.7,3.05,0.02
拖山,2024/12/11,689360,8.4,8,11.1,1.69,0.089,40.3,422.8,3.6,0.02
拖山,2024/12/14,252476,7.2,8,11.7,1.855,0.085,56.4,440.6,3.2,0.055
拖山,2024/12/16,11238,6,8,12,1.63,0.065,41,420.8,2.4,0.05
拖山,2024/12/18,517562,7.2,8,11.5,1.81,0.092,66.3,433.1,3.4,0.03
拖山,2024/12/19,225205,6.5,8,11.5,1.83,0.085,51.3,438.3,2.9,0.04
拖山,2024/12/20,1086796,6.9,8,12,1.84,0.055,35.4,435.6,2.8,0.02
拖山,2024/12/21,1652410,6.4,8,11.8,1.8,0.062,33.6,435,2.6,0.02
拖山,2024/12/23,1051319,6,8,12.2,1.56,0.06,33.8,426.3,2.7,0.02
拖山,2024/12/24,1056584.6,6.56,8,12.68,1.752,0.0514,21.56,450.98,3.08,0.02
拖山,2024/12/25,1457694.667,6.866666667,8,12.93333333,1.766666667,0.047666667,18.2,453.1666667,3.166666667,0.02
拖山,2024/12/26,1247579,6.9,8,12.5,1.51,0.046,16.4,450.6,3.1,0.02
拖山,2024/12/28,1604249,6.2,8,12.2,1.79,0.057,32.4,436.45,3,0.02
锡东水厂,2021/6/17,1528785,27.7,8.33,6.915,0.795,0.0715,46.55,468.1,3.475,0.0575
锡东水厂,2021/6/18,2990373.333,27.5,8.3,6.606666667,0.85,0.067,47.03333333,473.1333333,3.443333333,0.075666667
锡东水厂,2021/6/19,4753416.667,26.3,8.055,5.933333333,0.936666667,0.075,50.68333333,476.1666667,3.673333333,0.125333333
锡东水厂,2021/6/20,3667192.5,25.85,8.1625,6.2725,0.8525,0.0685,50.95,486.325,3.2375,0.1285
锡东水厂,2021/7/2,3928706.667,29.06666667,8.613333333,6.313333333,0.786666667,0.061333333,50.63333333,494.3666667,4.263333333,0.028
锡东水厂,2021/7/3,3350125,28.63333333,8.365,5.855,1.235,0.076,66.3,497.65,4.388333333,0.0545
锡东水厂,2021/7/4,2638286.667,27.81666667,8.108333333,5.485,1.55,0.078666667,62.91666667,494.15,4.145,0.1255
锡东水厂,2021/7/5,2330980,27.61666667,8.143333333,5.7,1.238333333,0.0655,53.98333333,492.05,3.805,0.168333333
锡东水厂,2021/7/6,5243024,29.54,8.78,7.61,1.118,0.0704,49.34,484.92,4.948,0.1062
锡东水厂,2021/7/7,3246115,30.65,8.99,7.845,0.82,0.061,43.6,473,4.905,0.025
锡东水厂,2021/7/26,9700416.667,26.53333333,8.063333333,5.763333333,1.73,0.099666667,80.5,449.6666667,4.87,0.104333333
锡东水厂,2021/7/27,81594145,26.35,7.965,5.561666667,1.768333333,0.0885,77.96666667,441.6,4.24,0.139
锡东水厂,2021/7/28,23563131.67,26.68333333,7.95,5.611666667,3.09,0.0905,92.53333333,436.4166667,4.426666667,0.142
锡东水厂,2021/7/29,2918340,27.55,7.931666667,5.881666667,5.463333333,0.075666667,83.28333333,433.7,3.71,0.134166667
锡东水厂,2021/7/30,1414986,28.6,7.966,6.964,2.228,0.06,70.34,434.76,3.154,0.1022
锡东水厂,2021/8/6,25799600,29.9,8.37,6.84,0.62,0.046,45.1,434,3.05,0.137
锡东水厂,2021/9/23,1997723.333,28.86666667,9.023333333,9.93,0.83,0.059,51.73333333,348.5333333,4.08,0.025
锡东水厂,2021/9/24,2558950,28.05,8.975,9.32,0.78,0.055,48.45,350.2,3.89,0.025
锡东水厂,2021/11/5,3315702.5,19.15,8.7325,9.3775,0.55,0.034,31.1,377.95,3.515,0.025
锡东水厂,2021/11/6,3254911.667,19.2,8.595,8.845,0.566666667,0.0365,31.41666667,381.7833333,3.656666667,0.025
锡东水厂,2021/11/7,3417682,18.74,8.472,8.804,0.508,0.0368,60.7,382.64,3.68,0.025
锡东水厂,2021/11/8,5883836.667,14.6,8.095,9.16,0.05,0.0715,179.3833333,389.0833333,6.485,0.025
锡东水厂,2021/11/9,6424840,12.85,8.0925,9.555,0.05,0.06525,158.4,381,5.735,0.025
锡东水厂,2021/11/10,7365603.333,12.05,8.073333333,9.848333333,0.665,0.065,188.4833333,377.1666667,6.195,0.025
锡东水厂,2021/11/11,6241832,12.1,8.07,9.798,1.648,0.0548,138.1,380.52,5.276,0.0282
锡东水厂,2021/11/12,5830740,12.1,8.065,9.685,1.385,0.0465,97.05,384.15,4.31,0.056
锡东水厂,2021/11/26,4603866.667,12.86666667,8.376666667,9.926666667,0.79,0.031333333,36.4,389.4333333,3.273333333,0.025
锡东水厂,2021/11/27,8021408,12.72,8.396,9.948,0.772,0.0302,34.1,390.42,3.278,0.025
锡东水厂,2021/11/28,6574195,12.88333333,8.456666667,10.065,0.773333333,0.0315,31.73333333,391.5666667,3.428333333,0.025
锡东水厂,2021/11/29,3157780,13.025,8.4125,9.86,0.7,0.03,28.675,392.3,3.2,0.025
锡东水厂,2021/11/30,4039257.5,12.65,8.3175,9.9225,1.21,0.06325,93.85,393.175,3.985,0.025
锡东水厂,2021/12/1,3423080,11,8.34,10.27666667,1.013333333,0.051666667,52.86666667,394.6333333,3.376666667,0.025
锡东水厂,2021/12/2,3629366.667,10.36666667,8.343333333,10.30333333,0.89,0.048,45.03333333,395.2333333,3.206666667,0.025
锡东水厂,2021/12/3,4237890,10.2,8.39,10.67,1.01,0.054,50.4,396.2,3.43,0.025
锡东水厂,2021/12/7,2898120,12,8.49,10.73,0.7,0.0435,24.95,398.2,3.03,0.025
锡东水厂,2021/12/8,2761210,12.05,8.5525,10.745,0.7,0.04275,24.775,398.95,3.0025,0.025
锡东水厂,2021/12/9,2804187.5,12.25,8.59,10.69,0.7325,0.0465,25.35,400.4,2.985,0.025
锡东水厂,2021/12/10,2551495,12.75,8.57,10.67,0.72,0.045,24.95,400.55,2.96,0.025
锡东水厂,2021/12/14,6580742.5,10.675,8.4875,10.73333333,0.715,0.04525,25.675,407.075,2.9575,0.025
锡东水厂,2021/12/15,5491945,10.55,8.405,10.56,0.735,0.046,27.2,410.85,3.03,0.025
锡东水厂,2021/12/21,17551180,11.5,8.305,10.75,1.68,0.0705,31.85,399.8,2.12,0.025
锡东水厂,2021/12/22,2005630,11.76666667,8.126666667,10.55666667,1.666666667,0.071333333,31.2,399.6,1.983333333,0.025
锡东水厂,2021/12/23,2158205,11.66666667,8.146666667,10.68333333,1.65,0.068,30.3,400.6666667,1.995,0.025
锡东水厂,2021/12/24,2427550,11.86666667,8.166666667,10.67333333,1.63,0.065666667,31.96666667,403.7,2.1,0.025
锡东水厂,2021/12/27,2501760,6.9,8.23,12.375,1.575,0.0625,34.15,392.3,2.32,0.025
锡东水厂,2021/12/28,2490122.5,6.8,8.165,12.0025,1.69,0.075,33.275,390.15,1.9725,0.025
锡东水厂,2021/12/30,2410880,7.2,8.21,12.32,1.88,0.066,31.8,384.7,1.96,0.025
锡东水厂,2022/1/11,2052213.333,9.166666667,8.126666667,10.48333333,1.98,0.066,33.56666667,399.6666667,1.98,0.026666667
锡东水厂,2022/1/12,2181903.333,8.466666667,8.163333333,10.67333333,1.926666667,0.059333333,32.93333333,399.6,1.87,0.025
锡东水厂,2022/1/19,2024565,10.425,8.1725,10.9175,1.955,0.0665,47.225,392.85,1.92,0.025
锡东水厂,2022/1/20,2262338,9.8,8.198,10.986,2.026,0.069,54.76,393.74,2.036,0.025
锡东水厂,2022/1/21,2416365,8.9,8.245,11.145,2.05,0.0675,58.5,394,2.02,0.025
锡东水厂,2022/2/10,3713705,6.35,8.5,12.76,1.39,0.0305,47.35,395.65,2.195,0.025
锡东水厂,2022/2/11,3784860,6.6,8.406666667,12.33,1.44,0.03,36.2,390,2.113333333,0.025
锡东水厂,2022/2/12,4881093.333,6.933333333,8.53,12.48666667,1.486666667,0.031,36.36666667,390.7,2.17,0.025
锡东水厂,2022/2/13,4293376,7.12,8.458,12.266,1.416,0.0306,33.52,389.14,2.084,0.025
锡东水厂,2022/2/14,4668460,7,8.52,12.52,1.41,0.03,31.9,389.6,2.08,0.025
锡东水厂,2022/2/18,3314680,6.04,8.424,12.546,1.348,0.0282,32.6,394.88,2.092,0.025
锡东水厂,2022/2/19,3388190,5.85,8.415,12.555,1.31,0.027,30.7,392.45,2.1,0.025
锡东水厂,2022/2/22,2449820,7.2,8.4375,12.5025,1.305,0.02625,35.7,389.95,1.9775,0.025
锡东水厂,2022/2/23,1284135,7.175,8.4225,12.4125,1.3675,0.02675,40.775,388.475,1.9375,0.025
锡东水厂,2022/3/1,1497826.667,11.86666667,8.55,11.30666667,1.233333333,0.029666667,36.3,391.1666667,2,0.025
锡东水厂,2022/3/2,2582365,11.35,8.475,10.73,1.31,0.0335,50.55,390.1,2.285,0.025
锡东水厂,2022/3/7,2302875,12.55,8.515,10.09,0.985,0.036,53.1,391.1,2.495,0.025
锡东水厂,2022/3/8,2498034,13.48,8.506,10.278,0.986,0.0358,56.62,389.56,2.566,0.025
锡东水厂,2022/3/9,4716855,13.725,8.5,10.515,1.07,0.0365,57.7,394.325,2.5,0.025
锡东水厂,2022/3/10,2750216.667,14.43333333,8.633333333,10.52333333,1.076666667,0.037333333,64.83333333,403.7333333,2.443333333,0.025
锡东水厂,2022/3/11,1421327.5,15.9,8.81,10.5575,0.8775,0.03425,51.475,395.775,2.21,0.025
锡东水厂,2022/3/12,1984525,18.05,8.965,10.585,0.925,0.0325,65,392.45,2.21,0.025
锡东水厂,2022/3/13,2573572,18.42,8.758,9.636,0.938,0.0378,74.94,392.4,2.2,0.025
锡东水厂,2022/3/14,1916320,19.16666667,8.693333333,8.993333333,0.93,0.039333333,77.3,392,2.196666667,0.025
锡东水厂,2022/3/15,2717806.667,18.53333333,8.73,9.196666667,0.916666667,0.039333333,93.1,392.5333333,2.413333333,0.025
锡东水厂,2022/3/16,2025684,18.96,8.79,9.368,0.85,0.0372,89.82,392.68,2.512,0.025
锡东水厂,2022/3/17,3674218,18.22,8.664,8.862,0.972,0.1596,108.22,392.42,2.858,0.025
锡东水厂,2022/3/18,4701733.333,14.6,8.156666667,9.5,0.98,0.049666667,77.63333333,393.6333333,2.796666667,0.025
锡东水厂,2022/3/23,3330090,10.3,8.23,11.29,0.79,0.035,48.4,381.2,2.4,0.025
锡东水厂,2022/3/24,3484963.333,12.6,8.34,11.47666667,0.893333333,0.034666667,58.1,384.2333333,2.57,0.025
锡东水厂,2022/3/25,3555820,13.08,8.228,10.758,0.984,0.0404,75.2,378.26,2.532,0.025
锡东水厂,2022/3/26,2883897.5,13.925,8.155,10.36,1.0225,0.04275,82.525,374.875,2.5075,0.025
锡东水厂,2022/3/27,2628486,14.26,8.116,10.144,0.994,0.04,74.78,379.26,2.366,0.025
锡东水厂,2022/3/28,3089942,13.98,8.254,10.622,1.104,0.039,74.72,396.98,2.556,0.025
锡东水厂,2022/3/29,3603350,14.3,8.4,10.9825,1.0525,0.0365,72.825,395.6,2.5625,0.025
锡东水厂,2022/3/30,4242562.5,15.375,8.5275,11.125,0.9825,0.0355,70.025,390.45,2.56,0.025
锡东水厂,2022/3/31,5385368,15.46,8.396,10.17,1.102,0.0414,82.8,398.62,2.828,0.025
锡东水厂,2022/4/1,24439395,14.25,8.295,10.2125,1.14,0.038,85.825,405.35,2.825,0.025
锡东水厂,2022/4/2,16148520,14.325,8.3375,10.5425,1.1525,0.037,80.525,413.225,2.755,0.025
锡东水厂,2022/4/3,6330721.667,14.61666667,8.431666667,10.87666667,1.12,0.034166667,74.18333333,420.3166667,2.616666667,0.025
锡东水厂,2022/4/4,10529322.5,15,8.525,10.885,1.0525,0.0315,73.175,419.625,2.6025,0.025
锡东水厂,2022/4/5,8627858,15.4,8.58,10.602,0.956,0.0318,68.06,416.44,2.466,0.025
锡东水厂,2022/4/6,1197240,15.7,8.618,10.632,0.976,0.0338,66.36,415.6,2.426,0.025
锡东水厂,2022/4/7,800100,17.48,8.55,10.3,0.918,0.0308,59.08,411.22,2.256,0.025
锡东水厂,2022/4/8,969101.6667,18.71666667,8.448333333,9.793333333,0.94,0.029166667,63.55,404.1166667,2.235,0.026
锡东水厂,2022/4/9,1331246,19.98,8.574,9.792,0.868,0.029,65,402.64,2.234,0.025
锡东水厂,2022/4/10,13632734,20.68,8.526,9.152,0.852,0.0296,71.02,408.04,2.256,0.025
锡东水厂,2022/4/11,7409852,21.44,8.512,9.01,0.792,0.0288,74.22,410.74,2.276,0.025
锡东水厂,2022/4/12,437126.6667,22.43333333,8.513333333,9.023333333,0.796666667,0.029333333,62,419.2,2.303333333,0.025
锡东水厂,2022/4/13,1911868.333,20.98333333,8.295,8.371666667,0.87,0.0335,46.58333333,423.95,2.506666667,0.025166667
锡东水厂,2022/4/14,2587114,18.12,8.136,8.778,0.884,0.034,48.26,416.48,2.428,0.0268
锡东水厂,2022/4/15,2709020,17.25,8.145,9.2725,0.995,0.03525,46.1,424.925,2.51,0.04725
锡东水厂,2022/4/16,2766708,16.96,8.25,9.806,1.098,0.0338,43.06,427.58,2.498,0.0304
锡东水厂,2022/4/17,3703315,17.4,8.585,10.79,1.22,0.0355,46.8,432.3,2.685,0.025
锡东水厂,2022/4/18,4116202,17.86,8.626,10.898,1.164,0.0344,47.08,427.56,2.722,0.025
锡东水厂,2022/4/19,4752762,18.8,8.678,10.958,1.082,0.0334,46.6,418.34,2.62,0.025
锡东水厂,2022/4/20,6640472,19.98,8.656,10.612,0.96,0.0304,39.82,411.18,2.456,0.025
锡东水厂,2022/4/21,4689722,20.58,8.652,10.19,0.962,0.0324,45.26,410.36,2.468,0.025
锡东水厂,2022/4/22,2026530,21.88,8.628,9.71,1.04,0.0326,46.14,421.14,2.544,0.025
锡东水厂,2022/4/23,5295422,21.68,8.608,9.23,1.036,0.034,53.82,421.9,2.626,0.025
锡东水厂,2022/4/24,10004162.5,21.75,8.565,8.7925,1.0275,0.0345,51.475,421.975,2.6,0.025
锡东水厂,2022/4/25,6713786,21.96,8.43,8.3,1.108,0.0366,51.06,425.04,2.716666667,0.025
锡东水厂,2022/4/26,2620048.333,22.06666667,8.298333333,8.056666667,1.148333333,0.035166667,46.75,426.75,2.6,0.025
锡东水厂,2022/4/27,3221063.333,21.71666667,8.415,8.625,1.1,0.0395,48.63333333,424.45,2.623333333,0.025
锡东水厂,2022/4/28,4738271.667,20.38333333,8.428333333,8.861666667,1.028333333,0.0355,50.43333333,426.8833333,2.71,0.025
锡东水厂,2022/4/29,4370315,18.91666667,8.348333333,8.871666667,1.113333333,0.0345,52.16666667,428.6333333,2.631666667,0.025
