Station,Date,Cell,Temp,pH,DO,TN,TP,Turbidity,EC,CODMn,NH3N,Temp_lag3,Temp_lag7,Temp_lag12,Temp_lag18,Temp_lag24,Temp_lag30,pH_lag3,pH_lag7,pH_lag12,pH_lag18,pH_lag24,pH_lag30,DO_lag3,DO_lag7,DO_lag12,DO_lag18,DO_lag24,DO_lag30,TN_lag3,TN_lag7,TN_lag12,TN_lag18,TN_lag24,TN_lag30,TP_lag3,TP_lag7,TP_lag12,TP_lag18,TP_lag24,TP_lag30,Turbidity_lag3,Turbidity_lag7,Turbidity_lag12,Turbidity_lag18,Turbidity_lag24,Turbidity_lag30,EC_lag3,EC_lag7,EC_lag12,EC_lag18,EC_lag24,EC_lag30,CODMn_lag3,CODMn_lag7,CODMn_lag12,CODMn_lag18,CODMn_lag24,CODMn_lag30,NH3N_lag3,NH3N_lag7,NH3N_lag12,NH3N_lag18,NH3N_lag24,NH3N_lag30,y
拖山,2022/12/16,11683026.67,8.433333333,7.741666667,13.18666667,1.643333333,0.062,40.46666667,471.1,2.771666667,0.025833333,9,9.6,9.3,17.16666667,17.24,16.46,7.756666667,7.668333333,7.706666667,8.233333333,7.772,8.276,12.68333333,12.20333333,12.075,10.24,9.088,11.148,2.036666667,0.961666667,1.76,0.736666667,1.01,0.864,0.058,0.046666667,0.090833333,0.059333333,0.0414,0.068,37.3,15.96666667,67.23333333,25.96666667,27.38,33.92,465.9166667,443.65,488.2333333,421.3,352.34,432.34,2.585,2.385,2.68,3.806666667,1.762,3.95,0.0295,0.065833333,0.028666667,0.025,0.025,0.025,16.27364772
拖山,2022/12/17,13301438.33,7.55,7.641666667,13.22,1.506666667,0.113666667,94.01666667,462.8666667,3.676666667,0.025,8.583333333,9.833333333,9.04,16.2,16.95,15.96666667,7.763333333,7.668333333,7.696,8.0025,7.763333333,8.463333333,12.97666667,12.18666667,12.378,9.7375,9.613333333,12.69,2.083333333,1.16,2.3825,0.9175,0.936666667,0.623333333,0.064333333,0.044333333,0.0916,0.0935,0.042666667,0.063666667,36.85,19.13333333,70.12,88.325,35.81666667,32.03333333,473.4833333,442.0333333,480.54,426,359.3833333,414.3666667,2.583333333,2.303333333,2.772,4.2875,2.31,4.16,0.037,0.050333333,0.0314,0.025,0.025,0.025,16.40338281
拖山,2022/12/18,12711788.33,5.883333333,7.58,13.62666667,1.886666667,0.1315,126,475.55,3.675,0.039833333,8.25,9.633333333,9.466666667,12.93333333,16.78333333,15.84,7.728333333,7.683333333,7.685,7.748333333,7.796666667,8.358,13.12,12.26166667,12.26833333,10.66833333,9.816666667,11.36,1.591666667,2.183333333,1.38,1.095,1,0.598,0.058,0.081,0.059833333,0.141333333,0.042,0.064,36.38333333,58.68333333,37.2,148.9833333,29.23333333,35.4,463.1333333,471.5833333,454.1666667,428.65,366.1833333,411.36,2.62,2.811666667,2.48,4.5,2.52,4.218,0.0275,0.040666667,0.050166667,0.025,0.025,0.025,16.35804041
拖山,2022/12/19,12555976.67,5.583333333,7.62,13.855,2.428333333,0.095166667,75.38333333,501.2166667,3.326666667,0.0885,8.433333333,9.45,9.4,10.9,16.76666667,16,7.741666667,7.746666667,7.681666667,7.705,7.916666667,8,13.18666667,12.53,12.18,11.32,10.44666667,10.15,1.643333333,1.811666667,1.314,1.2375,1.031666667,0.583333333,0.062,0.062,0.054833333,0.115,0.043833333,0.057166667,40.46666667,33.11666667,37.55,105.475,23.76666667,33.88333333,471.1,454.9,464.5166667,449.55,360.9833333,399.4333333,2.771666667,2.643333333,2.038333333,3.265,2.668333333,3.805,0.025833333,0.033,0.046,0.025,0.025,0.025,16.34570742
拖山,2022/12/20,11572976.67,5.783333333,7.696666667,14.326,2.386666667,0.0775,48.25,488.3333333,2.976666667,0.077833333,7.55,9,9.566666667,9.966666667,16.98333333,16.81666667,7.641666667,7.756666667,7.711666667,7.708333333,8.306666667,7.486666667,13.22,12.68333333,12.32166667,11.585,12.6,8.808333333,1.506666667,2.036666667,1.671666667,1.405,0.861666667,0.59,0.113666667,0.058,0.053333333,0.076833333,0.051166667,0.044666667,94.01666667,37.3,27.08333333,58.88333333,22.6,26.15,462.8666667,465.9166667,469.7666667,455.5,381.4166667,327.3,3.676666667,2.585,2.331666667,2.591666667,3.545,2.465,0.025,0.0295,0.043166667,0.0345,0.025,0.025,16.26418343
拖山,2022/12/21,12218028.33,6.016666667,7.586666667,14.06,1.955,0.071666667,54.6,480.7666667,2.821666667,0.050166667,5.883333333,8.583333333,9.6,9.5,17.26,16.45,7.58,7.763333333,7.668333333,7.703333333,8.528,7.686666667,13.62666667,12.97666667,12.20333333,11.64166667,13.962,9.336666667,1.886666667,2.083333333,0.961666667,1.22,0.664,0.848333333,0.1315,0.064333333,0.046666667,0.069333333,0.0474,0.046333333,126,36.85,15.96666667,44.33333333,12.44,32.68333333,475.55,473.4833333,443.65,469.1,418.28,361.35,3.675,2.583333333,2.385,2.4075,3.802,2.216666667,0.039833333,0.037,0.065833333,0.033166667,0.025,0.025,16.31842323
拖山,2022/12/22,14193953.33,6.1,7.66,14.11333333,2.263333333,0.117833333,90.96666667,485.2833333,3.691666667,0.0455,5.583333333,8.25,9.833333333,9.3,17.16666667,17.24,7.62,7.728333333,7.668333333,7.706666667,8.233333333,7.772,13.855,13.12,12.18666667,12.075,10.24,9.088,2.428333333,1.591666667,1.16,1.76,0.736666667,1.01,0.095166667,0.058,0.044333333,0.090833333,0.059333333,0.0414,75.38333333,36.38333333,19.13333333,67.23333333,25.96666667,27.38,501.2166667,463.1333333,442.0333333,488.2333333,421.3,352.34,3.326666667,2.62,2.303333333,2.68,3.806666667,1.762,0.0885,0.0275,0.050333333,0.028666667,0.025,0.025,16.46832668
拖山,2022/12/23,16201573.33,5.183333333,7.63,14.05666667,2.375,0.104333333,77.7,483.6666667,3.546666667,0.106,5.783333333,8.433333333,9.633333333,9.04,16.2,16.95,7.696666667,7.741666667,7.683333333,7.696,8.0025,7.763333333,14.326,13.18666667,12.26166667,12.378,9.7375,9.613333333,2.386666667,1.643333333,2.183333333,2.3825,0.9175,0.936666667,0.0775,0.062,0.081,0.0916,0.0935,0.042666667,48.25,40.46666667,58.68333333,70.12,88.325,35.81666667,488.3333333,471.1,471.5833333,480.54,426,359.3833333,2.976666667,2.771666667,2.811666667,2.772,4.2875,2.31,0.077833333,0.025833333,0.040666667,0.0314,0.025,0.025,16.60061898
拖山,2022/12/24,15508783.33,4.883333333,7.686666667,14.43666667,2.486666667,0.083333333,55.16666667,485.8166667,3.33,0.096166667,6.016666667,7.55,9.45,9.466666667,12.93333333,16.78333333,7.586666667,7.641666667,7.746666667,7.685,7.748333333,7.796666667,14.06,13.22,12.53,12.26833333,10.66833333,9.816666667,1.955,1.506666667,1.811666667,1.38,1.095,1,0.071666667,0.113666667,0.062,0.059833333,0.141333333,0.042,54.6,94.01666667,33.11666667,37.2,148.9833333,29.23333333,480.7666667,462.8666667,454.9,454.1666667,428.65,366.1833333,2.821666667,3.676666667,2.643333333,2.48,4.5,2.52,0.050166667,0.025,0.033,0.050166667,0.025,0.025,16.55691715
拖山,2022/12/25,15026880,4.666666667,7.743333333,14.75666667,2.571666667,0.079,43.71666667,480.0666667,3.388333333,0.1335,6.1,5.883333333,9,9.4,10.9,16.76666667,7.66,7.58,7.756666667,7.681666667,7.705,7.916666667,14.11333333,13.62666667,12.68333333,12.18,11.32,10.44666667,2.263333333,1.886666667,2.036666667,1.314,1.2375,1.031666667,0.117833333,0.1315,0.058,0.054833333,0.115,0.043833333,90.96666667,126,37.3,37.55,105.475,23.76666667,485.2833333,475.55,465.9166667,464.5166667,449.55,360.9833333,3.691666667,3.675,2.585,2.038333333,3.265,2.668333333,0.0455,0.039833333,0.0295,0.046,0.025,0.025,16.52535122
拖山,2022/12/26,15101735,5.116666667,7.811666667,14.94333333,2.436666667,0.066833333,31.13333333,486.2333333,3.416666667,0.092,5.183333333,5.583333333,8.583333333,9.566666667,9.966666667,16.98333333,7.63,7.62,7.763333333,7.711666667,7.708333333,8.306666667,14.05666667,13.855,12.97666667,12.32166667,11.585,12.6,2.375,2.428333333,2.083333333,1.671666667,1.405,0.861666667,0.104333333,0.095166667,0.064333333,0.053333333,0.076833333,0.051166667,77.7,75.38333333,36.85,27.08333333,58.88333333,22.6,483.6666667,501.2166667,473.4833333,469.7666667,455.5,381.4166667,3.546666667,3.326666667,2.583333333,2.331666667,2.591666667,3.545,0.106,0.0885,0.037,0.043166667,0.0345,0.025,16.53032026
拖山,2022/12/27,13824773.33,5.433333333,7.906666667,15.35,2.468333333,0.060166667,25.25,487.55,3.295,0.060166667,4.883333333,5.783333333,8.25,9.6,9.5,17.26,7.686666667,7.696666667,7.728333333,7.668333333,7.703333333,8.528,14.43666667,14.326,13.12,12.20333333,11.64166667,13.962,2.486666667,2.386666667,1.591666667,0.961666667,1.22,0.664,0.083333333,0.0775,0.058,0.046666667,0.069333333,0.0474,55.16666667,48.25,36.38333333,15.96666667,44.33333333,12.44,485.8166667,488.3333333,463.1333333,443.65,469.1,418.28,3.33,2.976666667,2.62,2.385,2.4075,3.802,0.096166667,0.077833333,0.0275,0.065833333,0.033166667,0.025,16.44197278
拖山,2022/12/28,12270788.33,5.5,7.911666667,15.52166667,2.46,0.061,23.28333333,481.0333333,3.395,0.076333333,4.666666667,6.016666667,8.433333333,9.833333333,9.3,17.16666667,7.743333333,7.586666667,7.741666667,7.668333333,7.706666667,8.233333333,14.75666667,14.06,13.18666667,12.18666667,12.075,10.24,2.571666667,1.955,1.643333333,1.16,1.76,0.736666667,0.079,0.071666667,0.062,0.044333333,0.090833333,0.059333333,43.71666667,54.6,40.46666667,19.13333333,67.23333333,25.96666667,480.0666667,480.7666667,471.1,442.0333333,488.2333333,421.3,3.388333333,2.821666667,2.771666667,2.303333333,2.68,3.806666667,0.1335,0.050166667,0.025833333,0.050333333,0.028666667,0.025,16.32273214
拖山,2022/12/29,11331175,5.65,7.826666667,15.045,2.251666667,0.0595,24.45,474.5666667,3.013333333,0.105166667,5.116666667,6.1,7.55,9.633333333,9.04,16.2,7.811666667,7.66,7.641666667,7.683333333,7.696,8.0025,14.94333333,14.11333333,13.22,12.26166667,12.378,9.7375,2.436666667,2.263333333,1.506666667,2.183333333,2.3825,0.9175,0.066833333,0.117833333,0.113666667,0.081,0.0916,0.0935,31.13333333,90.96666667,94.01666667,58.68333333,70.12,88.325,486.2333333,485.2833333,462.8666667,471.5833333,480.54,426,3.416666667,3.691666667,3.676666667,2.811666667,2.772,4.2875,0.092,0.0455,0.025,0.040666667,0.0314,0.025,16.24306842
拖山,2022/12/30,11572770,5.9,7.915,15.385,2.363333333,0.061,23.01666667,469.4333333,3.21,0.108333333,5.433333333,5.183333333,5.883333333,9.45,9.466666667,12.93333333,7.906666667,7.63,7.58,7.746666667,7.685,7.748333333,15.35,14.05666667,13.62666667,12.53,12.26833333,10.66833333,2.468333333,2.375,1.886666667,1.811666667,1.38,1.095,0.060166667,0.104333333,0.1315,0.062,0.059833333,0.141333333,25.25,77.7,126,33.11666667,37.2,148.9833333,487.55,483.6666667,475.55,454.9,454.1666667,428.65,3.295,3.546666667,3.675,2.643333333,2.48,4.5,0.060166667,0.106,0.039833333,0.033,0.050166667,0.025,16.26416557
拖山,2022/12/31,13159231.67,6.033333333,8.083333333,16.40833333,2.385,0.061666667,22.11666667,466.15,3.49,0.059166667,5.5,4.883333333,5.583333333,9,9.4,10.9,7.911666667,7.686666667,7.62,7.756666667,7.681666667,7.705,15.52166667,14.43666667,13.855,12.68333333,12.18,11.32,2.46,2.486666667,2.428333333,2.036666667,1.314,1.2375,0.061,0.083333333,0.095166667,0.058,0.054833333,0.115,23.28333333,55.16666667,75.38333333,37.3,37.55,105.475,481.0333333,485.8166667,501.2166667,465.9166667,464.5166667,449.55,3.395,3.33,3.326666667,2.585,2.038333333,3.265,0.076333333,0.096166667,0.0885,0.0295,0.046,0.025,16.39263417
拖山,2023/1/1,13038220,6.3,8.208333333,16.995,2.26,0.058666667,18.8,465.2333333,3.62,0.033666667,5.65,4.666666667,5.783333333,8.583333333,9.566666667,9.966666667,7.826666667,7.743333333,7.696666667,7.763333333,7.711666667,7.708333333,15.045,14.75666667,14.326,12.97666667,12.32166667,11.585,2.251666667,2.571666667,2.386666667,2.083333333,1.671666667,1.405,0.0595,0.079,0.0775,0.064333333,0.053333333,0.076833333,24.45,43.71666667,48.25,36.85,27.08333333,58.88333333,474.5666667,480.0666667,488.3333333,473.4833333,469.7666667,455.5,3.013333333,3.388333333,2.976666667,2.583333333,2.331666667,2.591666667,0.105166667,0.1335,0.077833333,0.037,0.043166667,0.0345,16.38339568
拖山,2023/1/2,14359726.67,6.5,8.313333333,17.47166667,2.29,0.058166667,16.88333333,468.5166667,3.705,0.025,5.9,5.116666667,6.016666667,8.25,9.6,9.5,7.915,7.811666667,7.586666667,7.728333333,7.668333333,7.703333333,15.385,14.94333333,14.06,13.12,12.20333333,11.64166667,2.363333333,2.436666667,1.955,1.591666667,0.961666667,1.22,0.061,0.066833333,0.071666667,0.058,0.046666667,0.069333333,23.01666667,31.13333333,54.6,36.38333333,15.96666667,44.33333333,469.4333333,486.2333333,480.7666667,463.1333333,443.65,469.1,3.21,3.416666667,2.821666667,2.62,2.385,2.4075,0.108333333,0.092,0.050166667,0.0275,0.065833333,0.033166667,16.47993816
拖山,2023/1/3,12774616.67,6.9,8.33,17.64833333,2.258333333,0.054166667,15.1,466.4666667,3.545,0.025333333,6.033333333,5.433333333,6.1,8.433333333,9.833333333,9.3,8.083333333,7.906666667,7.66,7.741666667,7.668333333,7.706666667,16.40833333,15.35,14.11333333,13.18666667,12.18666667,12.075,2.385,2.468333333,2.263333333,1.643333333,1.16,1.76,0.061666667,0.060166667,0.117833333,0.062,0.044333333,0.090833333,22.11666667,25.25,90.96666667,40.46666667,19.13333333,67.23333333,466.15,487.55,485.2833333,471.1,442.0333333,488.2333333,3.49,3.295,3.691666667,2.771666667,2.303333333,2.68,0.059166667,0.060166667,0.0455,0.025833333,0.050333333,0.028666667,16.36297077
拖山,2023/1/4,13275265,7.133333333,8.418333333,17.83833333,2.195,0.0585,15.61666667,437.8166667,3.701666667,0.025,6.3,5.5,5.183333333,7.55,9.633333333,9.04,8.208333333,7.911666667,7.63,7.641666667,7.683333333,7.696,16.995,15.52166667,14.05666667,13.22,12.26166667,12.378,2.26,2.46,2.375,1.506666667,2.183333333,2.3825,0.058666667,0.061,0.104333333,0.113666667,0.081,0.0916,18.8,23.28333333,77.7,94.01666667,58.68333333,70.12,465.2333333,481.0333333,483.6666667,462.8666667,471.5833333,480.54,3.62,3.395,3.546666667,3.676666667,2.811666667,2.772,0.033666667,0.076333333,0.106,0.025,0.040666667,0.0314,16.40141316
拖山,2023/1/5,13171030,7.9,8.448333333,17.59166667,2.233333333,0.046666667,14.76666667,440.9,3.633333333,0.025,6.5,5.65,4.883333333,5.883333333,9.45,9.466666667,8.313333333,7.826666667,7.686666667,7.58,7.746666667,7.685,17.47166667,15.045,14.43666667,13.62666667,12.53,12.26833333,2.29,2.251666667,2.486666667,1.886666667,1.811666667,1.38,0.058166667,0.0595,0.083333333,0.1315,0.062,0.059833333,16.88333333,24.45,55.16666667,126,33.11666667,37.2,468.5166667,474.5666667,485.8166667,475.55,454.9,454.1666667,3.705,3.013333333,3.33,3.675,2.643333333,2.48,0.025,0.105166667,0.096166667,0.039833333,0.033,0.050166667,16.39353035
拖山,2023/1/6,12983710,8,8.442,17.338,2.35,0.054,16.14,427.8,3.658,0.025,6.9,5.9,4.666666667,5.583333333,9,9.4,8.33,7.915,7.743333333,7.62,7.756666667,7.681666667,17.64833333,15.385,14.75666667,13.855,12.68333333,12.18,2.258333333,2.363333333,2.571666667,2.428333333,2.036666667,1.314,0.054166667,0.061,0.079,0.095166667,0.058,0.054833333,15.1,23.01666667,43.71666667,75.38333333,37.3,37.55,466.4666667,469.4333333,480.0666667,501.2166667,465.9166667,464.5166667,3.545,3.21,3.388333333,3.326666667,2.585,2.038333333,0.025333333,0.108333333,0.1335,0.0885,0.0295,0.046,16.37920613
拖山,2023/1/7,12545051.67,8.5,8.321666667,15.92,2.216666667,0.0545,16.23333333,396.0833333,3.655,0.025,7.133333333,6.033333333,5.116666667,5.783333333,8.583333333,9.566666667,8.418333333,8.083333333,7.811666667,7.696666667,7.763333333,7.711666667,17.83833333,16.40833333,14.94333333,14.326,12.97666667,12.32166667,2.195,2.385,2.436666667,2.386666667,2.083333333,1.671666667,0.0585,0.061666667,0.066833333,0.0775,0.064333333,0.053333333,15.61666667,22.11666667,31.13333333,48.25,36.85,27.08333333,437.8166667,466.15,486.2333333,488.3333333,473.4833333,469.7666667,3.701666667,3.49,3.416666667,2.976666667,2.583333333,2.331666667,0.025,0.059166667,0.092,0.077833333,0.037,0.043166667,16.34483694
拖山,2023/1/8,12904201.67,8.8,8.421666667,16.17,2.273333333,0.048166667,18.58333333,457.7,3.663333333,0.025,7.9,6.3,5.433333333,6.016666667,8.25,9.6,8.448333333,8.208333333,7.906666667,7.586666667,7.728333333,7.668333333,17.59166667,16.995,15.35,14.06,13.12,12.20333333,2.233333333,2.26,2.468333333,1.955,1.591666667,0.961666667,0.046666667,0.058666667,0.060166667,0.071666667,0.058,0.046666667,14.76666667,18.8,25.25,54.6,36.38333333,15.96666667,440.9,465.2333333,487.55,480.7666667,463.1333333,443.65,3.633333333,3.62,3.295,2.821666667,2.62,2.385,0.025,0.033666667,0.060166667,0.050166667,0.0275,0.065833333,16.3730636
拖山,2023/1/9,12771626.67,9.216666667,8.57,16.30833333,2.278333333,0.0525,12.76666667,444.9333333,3.645,0.025,8,6.5,5.5,6.1,8.433333333,9.833333333,8.442,8.313333333,7.911666667,7.66,7.741666667,7.668333333,17.338,17.47166667,15.52166667,14.11333333,13.18666667,12.18666667,2.35,2.29,2.46,2.263333333,1.643333333,1.16,0.054,0.058166667,0.061,0.117833333,0.062,0.044333333,16.14,16.88333333,23.28333333,90.96666667,40.46666667,19.13333333,427.8,468.5166667,481.0333333,485.2833333,471.1,442.0333333,3.658,3.705,3.395,3.691666667,2.771666667,2.303333333,0.025,0.025,0.076333333,0.0455,0.025833333,0.050333333,16.36273668
拖山,2023/1/10,13049355,9.383333333,8.39,14.91333333,2.236666667,0.053333333,17.7,461.0166667,3.18,0.025,8.5,6.9,5.65,5.183333333,7.55,9.633333333,8.321666667,8.33,7.826666667,7.63,7.641666667,7.683333333,15.92,17.64833333,15.045,14.05666667,13.22,12.26166667,2.216666667,2.258333333,2.251666667,2.375,1.506666667,2.183333333,0.0545,0.054166667,0.0595,0.104333333,0.113666667,0.081,16.23333333,15.1,24.45,77.7,94.01666667,58.68333333,396.0833333,466.4666667,474.5666667,483.6666667,462.8666667,471.5833333,3.655,3.545,3.013333333,3.546666667,3.676666667,2.811666667,0.025,0.025333333,0.105166667,0.106,0.025,0.040666667,16.38424934
拖山,2023/1/11,12570198.33,9.55,8.235,14.44,2.125,0.049666667,15.46666667,456.1666667,2.876666667,0.025,8.8,7.133333333,5.9,4.883333333,5.883333333,9.45,8.421666667,8.418333333,7.915,7.686666667,7.58,7.746666667,16.17,17.83833333,15.385,14.43666667,13.62666667,12.53,2.273333333,2.195,2.363333333,2.486666667,1.886666667,1.811666667,0.048166667,0.0585,0.061,0.083333333,0.1315,0.062,18.58333333,15.61666667,23.01666667,55.16666667,126,33.11666667,457.7,437.8166667,469.4333333,485.8166667,475.55,454.9,3.663333333,3.701666667,3.21,3.33,3.675,2.643333333,0.025,0.025,0.108333333,0.096166667,0.039833333,0.033,16.34683944
拖山,2023/1/12,12789631.67,10.21666667,8.385,14.44666667,2.135,0.047,12.5,458.8666667,3.111666667,0.025,9.216666667,7.9,6.033333333,4.666666667,5.583333333,9,8.57,8.448333333,8.083333333,7.743333333,7.62,7.756666667,16.30833333,17.59166667,16.40833333,14.75666667,13.855,12.68333333,2.278333333,2.233333333,2.385,2.571666667,2.428333333,2.036666667,0.0525,0.046666667,0.061666667,0.079,0.095166667,0.058,12.76666667,14.76666667,22.11666667,43.71666667,75.38333333,37.3,444.9333333,440.9,466.15,480.0666667,501.2166667,465.9166667,3.645,3.633333333,3.49,3.388333333,3.326666667,2.585,0.025,0.025,0.059166667,0.1335,0.0885,0.0295,16.36414545
拖山,2023/1/13,12288061.67,11.45,8.481666667,13.64333333,2.246666667,0.041,9.083333333,455.7833333,3.296666667,0.025,9.383333333,8,6.3,5.116666667,5.783333333,8.583333333,8.39,8.442,8.208333333,7.811666667,7.696666667,7.763333333,14.91333333,17.338,16.995,14.94333333,14.326,12.97666667,2.236666667,2.35,2.26,2.436666667,2.386666667,2.083333333,0.053333333,0.054,0.058666667,0.066833333,0.0775,0.064333333,17.7,16.14,18.8,31.13333333,48.25,36.85,461.0166667,427.8,465.2333333,486.2333333,488.3333333,473.4833333,3.18,3.658,3.62,3.416666667,2.976666667,2.583333333,0.025,0.025,0.033666667,0.092,0.077833333,0.037,16.32413883
拖山,2023/1/14,11749410,11.025,8.266666667,11.515,2.545,0.0615,104.925,459.25,3.42,0.025,9.55,8.5,6.5,5.433333333,6.016666667,8.25,8.235,8.321666667,8.313333333,7.906666667,7.586666667,7.728333333,14.44,15.92,17.47166667,15.35,14.06,13.12,2.125,2.216666667,2.29,2.468333333,1.955,1.591666667,0.049666667,0.0545,0.058166667,0.060166667,0.071666667,0.058,15.46666667,16.23333333,16.88333333,25.25,54.6,36.38333333,456.1666667,396.0833333,468.5166667,487.55,480.7666667,463.1333333,2.876666667,3.655,3.705,3.295,2.821666667,2.62,0.025,0.025,0.025,0.060166667,0.050166667,0.0275,16.27931367
拖山,2023/1/15,13017430,8.483333333,7.863333333,11.315,2.573333333,0.118166667,280.8166667,464.1166667,4.176666667,0.025,10.21666667,8.8,6.9,5.5,6.1,8.433333333,8.385,8.421666667,8.33,7.911666667,7.66,7.741666667,14.44666667,16.17,17.64833333,15.52166667,14.11333333,13.18666667,2.135,2.273333333,2.258333333,2.46,2.263333333,1.643333333,0.047,0.048166667,0.054166667,0.061,0.117833333,0.062,12.5,18.58333333,15.1,23.28333333,90.96666667,40.46666667,458.8666667,457.7,466.4666667,481.0333333,485.2833333,471.1,3.111666667,3.663333333,3.545,3.395,3.691666667,2.771666667,0.025,0.025,0.025333333,0.076333333,0.0455,0.025833333,16.38179986
拖山,2023/1/16,11930800,6.78,7.716,12.056,2.15,0.0894,182,453.74,3.206,0.0252,11.45,9.216666667,7.133333333,5.65,5.183333333,7.55,8.481666667,8.57,8.418333333,7.826666667,7.63,7.641666667,13.64333333,16.30833333,17.83833333,15.045,14.05666667,13.22,2.246666667,2.278333333,2.195,2.251666667,2.375,1.506666667,0.041,0.0525,0.0585,0.0595,0.104333333,0.113666667,9.083333333,12.76666667,15.61666667,24.45,77.7,94.01666667,455.7833333,444.9333333,437.8166667,474.5666667,483.6666667,462.8666667,3.296666667,3.645,3.701666667,3.013333333,3.546666667,3.676666667,0.025,0.025,0.025,0.105166667,0.106,0.025,16.29463393
拖山,2023/1/17,9879564.667,6.266666667,7.373333333,12.41,6.575,0.073666667,141.5,363.1833333,2.661666667,0.029166667,11.025,9.383333333,7.9,5.9,4.883333333,5.883333333,8.266666667,8.39,8.448333333,7.915,7.686666667,7.58,11.515,14.91333333,17.59166667,15.385,14.43666667,13.62666667,2.545,2.236666667,2.233333333,2.363333333,2.486666667,1.886666667,0.0615,0.053333333,0.046666667,0.061,0.083333333,0.1315,104.925,17.7,14.76666667,23.01666667,55.16666667,126,459.25,461.0166667,440.9,469.4333333,485.8166667,475.55,3.42,3.18,3.633333333,3.21,3.33,3.675,0.025,0.025,0.025,0.108333333,0.096166667,0.039833333,16.10597911
拖山,2023/1/18,9988829.667,6.35,7.591666667,12.585,1.863333333,0.065666667,115.6166667,438.0666667,2.683333333,0.026833333,8.483333333,9.55,8,6.033333333,4.666666667,5.583333333,7.863333333,8.235,8.442,8.083333333,7.743333333,7.62,11.315,14.44,17.338,16.40833333,14.75666667,13.855,2.573333333,2.125,2.35,2.385,2.571666667,2.428333333,0.118166667,0.049666667,0.054,0.061666667,0.079,0.095166667,280.8166667,15.46666667,16.14,22.11666667,43.71666667,75.38333333,464.1166667,456.1666667,427.8,466.15,480.0666667,501.2166667,4.176666667,2.876666667,3.658,3.49,3.388333333,3.326666667,0.025,0.025,0.025,0.059166667,0.1335,0.0885,16.11697809
拖山,2023/1/19,9991115.667,6.2,7.61,12.71,1.886666667,0.058666667,85.23333333,433.5666667,2.476666667,0.025,6.78,10.21666667,8.5,6.3,5.116666667,5.783333333,7.716,8.385,8.321666667,8.208333333,7.811666667,7.696666667,12.056,14.44666667,15.92,16.995,14.94333333,14.326,2.15,2.135,2.216666667,2.26,2.436666667,2.386666667,0.0894,0.047,0.0545,0.058666667,0.066833333,0.0775,182,12.5,16.23333333,18.8,31.13333333,48.25,453.74,458.8666667,396.0833333,465.2333333,486.2333333,488.3333333,3.206,3.111666667,3.655,3.62,3.416666667,2.976666667,0.0252,0.025,0.025,0.033666667,0.092,0.077833333,16.11720692
